	ID	TITLE	PREDICTED_MINIBATCH	PREDICTED_LDA	PREDICTED_HIERARCHICAL	PREDICTED_SPECTRAL	CONSENSUS	FINAL_PREDICTION
2045	11482037	Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2”, Android 7.0, 4G, Câmera 12MP e Octa-Core	0	1	0	1	0	1
2046	11482047	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	0	1	0	1	0	1
2047	11482056	Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2”, Android 7.0, 4G, Câmera 12MP e Octa-Core	0	1	0	1	0	1
2048	11500460	Smartphone ASUS Zenfone 3 Zoom ZE553KL Preto com 64GB, Tela 5.5, Dual Chip, Android 6.0, 4G, Câmera Dual 12MP, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2049	11516037	Smartphone Motorola Moto E4 Plus Azul Safira 16GB, Tela 5.5'', Dual Chip, Android 7.1, Bateria 5.000 mAh, Câmera 13MP, Processador Quad-Core e 2GB RAM	0	1	0	0	0	1
2050	11516052	Smartphone Motorola Moto E4 XT1763 Ouro Rose com 16GB, Tela 5'', Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2051	11516060	Smartphone Motorola Moto E4 XT1763 Titanium com 16GB, Tela 5'', Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2052	11516065	Smartphone Motorola Moto C Plus XT1726 Ouro com 8GB, Tela 5'', TV Digital, Dual Chip, Android 7.0, 4G, Câmera 8MP, Processador Quad-Core e 1GB de RAM	0	1	0	0	0	1
2053	11516082	Smartphone Motorola Moto E4 Plus Titanium 16GB, Tela 5.5'', Dual Chip, Android 7.1, Bateria 5.000 mAh, Câmera 13MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2054	11516085	Smartphone Motorola Moto E4 Plus Ouro 16GB, Tela 5.5'', Dual Chip, Android 7.1, Bateria 5.000 mAh, Câmera 13MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2055	11516093	Smartphone Motorola Moto E4 XT1763 Azul Safira com 16GB, Tela 5'', Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2056	11516095	Smartphone Motorola Moto Z2 Play Power Edition Ouro 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2057	11516099	Smartphone Motorola Moto Z2 Play Sound Edition Platinum 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2058	11516101	Smartphone Motorola Moto Z2 Play Sound Edition Ouro 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2059	11516103	Smartphone Motorola Moto Z2 Play Projector Edition Platinum 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2060	11516105	Smartphone Motorola Moto Z2 Play XT1710 Ouro com 64GB, Tela de 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2061	11516108	Smartphone Motorola Moto Z2 Play XT1710 Platinum com 64GB, Tela de 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2062	11516109	Smartphone Motorola Moto Z2 Play Power Edition Platinum 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2063	11516120	Smartphone Motorola Moto Z2 Play XT1710 Azul Topázio com 64GB, Tela de 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2064	11516848	Smartphone ASUS Zenfone 3 Zoom ZE553KL Prata com 32GB, Tela 5.5, Dual Chip, Android 6.0, 4G, Câmera Dual 12MP, Processador Octa-Core e 3GB de RAM	0	1	0	0	0	1
2065	11516983	Smartphone ASUS Zenfone 3 Zoom ZE553KL Rosa com 64GB, Tela 5.5, Dual Chip, Android 6.0, 4G, Câmera Dual 12MP, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2066	11548157	"Smartphone Samsung Galaxy J7 Neo Dourado com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	0	1	0	1	0	1
2067	11548183	"Smartphone Samsung Galaxy J7 Neo Preto com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	0	1	0	1	0	1
2068	11614697	Smartphone LG K4 Novo, Titânio, X230DS,Tela de 5´´, 8GB, 8MP, OI	0	1	0	0	0	1
2069	11633185	Smartphone Samsung Galaxy On7 G600FY 4G, Dual, Tela de 5.5 Polegadas, 16GB, Câmera de 13MP e Android 5.1	0	1	0	1	0	1
2070	11654012	"Smartphone Asus Zenfone 3 Zoom ZE553KL Prata 64GB, Tela 5.5"", Dual Chip, Câmera 13MP, 4G, Android 6.0, Processador Octa-Core e RAM de 4GB"	0	1	0	0	0	1
2071	11666282	Smartphone LG Q6+ Platinum com 64GB, Tela 5.5”, Android 7.0, 4G, Câmera 13MP, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2072	11700707	Smartphone Motorola Moto G5s Plus XT1802 Platinum 32GB, Tela 5.5'', Dual Chip, TV Digital, Android 7.1, Câmera Traseira Dupla 13MP e 3GB RAM	0	1	0	0	0	1
2073	11700710	Smartphone Motorola Moto G5s XT1792 Platinum com 32GB, Tela de 5.2'', Dual Chip, Android 7.1, 4G, Câmera 16MP, Processador Octa-Core e 2GB de RAM	0	1	0	0	0	1
2074	11700714	Smartphone Motorola Moto G5s Plus XT1802 Azul Topázio 32GB, Tela 5.5'', Dual Chip, TV Digital, Android 7.1, Câmera Traseira Dupla 13MP e 3GB RAM	0	1	0	0	0	1
2075	11700716	Smartphone Motorola Moto G5s Plus XT1802 Ouro Rosé 32GB, Tela 5.5'', Dual Chip, TV Digital, Android 7.1, Câmera Traseira Dupla 13MP e 3GB RAM	0	1	0	0	0	1
2076	11700720	Smartphone Motorola Moto G5s XT1792 Ouro com 32GB, Tela de 5.2'', Dual Chip, Android 7.1, 4G, Câmera 16MP, Processador Octa-Core e 2GB de RAM	0	1	0	0	0	1
2077	11811144	Smartphone Motorola Moto Z2 Play GamePad Edition Platinum 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2078	11811145	Smartphone Motorola Moto Z2 Play 360 Câmera Edition Topázio 64GB, Tela 5.5'', Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2079	11822323	"Smartphone Asus Zenfone 4 Max ZC554KL Preto com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	0	1	0	0	0	1
2080	11822328	"Smartphone Asus Zenfone 4 Max ZC554KL Gold com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	0	1	0	0	0	1
2081	11822329	"Smartphone Asus Zenfone 4 Max ZC554KL Rosa com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	0	1	0	0	0	1
2082	11822336	"Smartphone Asus Zenfone 4 Selfie Pro ZD552KL Preto com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2083	11822337	"Smartphone Asus Zenfone 4 Selfie Pro ZD552KL Vermelho 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2084	11822340	"Smartphone Asus Zenfone 4 Selfie Pro ZD552KL Gold com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2085	11822356	"Smartphone Asus Zenfone 4 Selfie ZD553KL Gold com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2086	11822364	"Smartphone Asus Zenfone 4 Max ZC554KL Rosa com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 3GB RAM"	0	1	0	0	0	1
2087	11822367	"Smartphone Asus Zenfone 4 Selfie ZD553KL Preto com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2088	11822369	"Smartphone Asus Zenfone 4 ZE554KL Verde com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2089	11822372	"Smartphone Asus Zenfone 4 Max ZC554KL Gold com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 3GB RAM"	0	1	0	0	0	1
2090	11822373	"Smartphone Asus Zenfone 4 Selfie ZD553KL Rose Gold com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2091	11822377	"Smartphone Asus Zenfone 4 Selfie ZD553KL Verde com 64GB, Tela 5.5"", Dual Chip, Câmera Frontal Dupla, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2092	11822381	"Smartphone Asus Zenfone 4 ZE554KL Preto com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 6GB RAM"	0	1	0	0	0	1
2093	11822386	"Smartphone Asus Zenfone 4 Max ZC554KL Preto com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 3GB RAM"	0	1	0	0	0	1
2094	11822388	"Smartphone Asus Zenfone 4 ZE554KL Verde com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 6GB RAM"	0	1	0	0	0	1
2095	11822392	"Smartphone Asus Zenfone 4 ZE554KL Preto com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2096	11822393	"Smartphone Asus Zenfone 4 ZE554KL Branco com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 4GB RAM"	0	1	0	0	0	1
2097	11822405	"Smartphone Asus Zenfone 4 ZE554KL Branco com 64GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 6GB RAM"	0	1	0	0	0	1
2098	11823246	"Smartphone Sony Xperia XA1 G3116 Branco com 32GB, Tela 5"" HD, Dual Chip, Câmera 23MP, 4G, Android 7.0, Processador Octa-Core e 3GB RAM"	0	1	0	0	0	1
2099	11823248	"Smartphone Sony Xperia XA1 Plus G3426 Preto com 32GB, Tela 5,5"", Dual Chip, Câmera 23MP, 4G, Android 7.0, Processador Octa-Core e 4GB RAM"	0	1	0	0	0	1
2100	11823251	"Smartphone Sony Xperia XA1 Plus G3426 Dourado com 32GB, Tela 5,5"", Dual Chip, Câmera 23MP, 4G, Android 7.0, Processador Octa-Core e 4GB RAM"	0	1	0	0	0	1
2101	11823252	"Smartphone Sony Xperia XZ1 G8341 Preto com 64GB, Tela 5,2"", Single Chip, Câmera 19MP, 4G, Android 8.0, Processador Octa-Core e 4GB RAM"	0	1	0	0	0	1
2102	11823263	"Smartphone Sony Xperia XZ1 G8341 Azul com 64GB, Tela 5,2"", Single Chip, Câmera 19MP, 4G, Android 8.0, Processador Octa-Core e 4GB RAM"	0	1	0	0	0	1
2103	11823304	"Smartphone Sony Xperia XZ1 G8341 Rose com 64GB, Tela 5,2"", Single Chip, Câmera 19MP, 4G, Android 8.0, Processador Octa-Core e 4GB RAM"	0	1	0	0	0	1
2104	11823323	iPhone 8 Apple Plus com 64GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC - Cinza-Espacial	0	1	0	0	0	1
2105	11823349	iPhone 8 Apple Plus com 256GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC - Dourado	0	1	0	0	0	1
2106	11823357	iPhone 8 Apple Plus com 256GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC - Cinza-Espacial	0	1	0	0	0	1
2107	11823370	iPhone 8 Apple Plus com 256GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC – Prateado	0	1	0	0	0	1
2108	11823374	iPhone 8 Apple Plus com 64GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC - Dourado	0	1	0	0	0	1
2109	11823380	iPhone 8 Apple Plus com 64GB, Tela Retina HD de 5,5”, iOS 11, Dupla Câmera Traseira, Resistente à Água, Wi-Fi, 4G LTE e NFC - Prateado	0	1	0	0	0	1
2110	11915384	Smartphone Motorola Moto E4 XT1763 Rose com 16GB, Tela 5'', Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2111	12138108	"Smartphone Samsung Galaxy A8 Plus Ametista com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4G"	0	1	0	1	0	1
2112	12138109	"Smartphone Samsung Galaxy A8 Plus Dourado com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4GB"	0	1	0	1	0	1
2113	12138110	"Smartphone Samsung Galaxy A8 Plus Preto com 64GB, Dual Chip, Display Infinito de 6"", Android 7.1, Câmera 16MP, Proteção IP68, Octa Core e RAM de 4GB"	0	1	0	1	0	1
2114	12564960	"Smartphone Samsung Galaxy S9 Plus Cinza 128GB, Tela Infinita de 6.2"", Dual Chip, Android 8.0, Câmera Dupla de 12MP, 6GB de RAM e Processador Octa-Core"	0	1	0	1	0	1
2115	12564961	"Smartphone Samsung Galaxy S9 Plus Ultravioleta 128GB, Tela Infinita 6.2"", Dual Chip, Android 8.0, Câmera Dupla de 12MP, 6GB RAM e Processador OctaCore"	0	1	0	1	0	1
2116	12564975	"Smartphone Samsung Galaxy S9 Plus Preto 128GB, Tela Infinita de 6.2"", Dual Chip, Android 8.0, Câmera Dupla de 12MP, 6GB de RAM e Processador Octa-Core"	0	1	0	1	0	1
2117	12669434	Smartphone Motorola Moto G6 Play XT1922 Índigo com 32GB, Tela de 5.7'', Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Octa-Core e 3GB de RAM	0	1	0	0	0	1
2118	12669436	Smartphone Motorola Moto G6 Play XT1922 Ouro com 32GB, Tela de 5.7'', Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Octa-Core e 3GB de RAM	0	1	0	0	0	1
2119	12727827	"Smartphone Motorola Moto G6 Plus XT1926 Índigo 64GB, Tela de 5.9"", Dual Chip, Android 8.0, Câmera Traseira Dupla, Processador Octa-Core e 4GB de RAM"	0	1	0	0	0	1
2120	12731640	iPhone 8 Plus Apple RED Special Edition 64GB Tela Retina HD 5.5” iOS11 Câmera Dupla 12MP Vermelho	0	1	0	0	0	1
2121	12731651	iPhone 8 Plus Apple RED Special Edition 256GB Tela Retina HD 5.5” iOS11 Câmera Dupla 12MP Vermelho	0	1	0	0	0	1
2122	12731786	Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2”, Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO	0	1	0	1	0	1
2123	12842697	Smartphone Motorola Moto E5 XT1944 Ouro com 16GB, Tela 5.7'', Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2124	12842708	Smartphone Motorola Moto E5 XT1944 Platinum com 16GB, Tela 5.7'', Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Quad-Core e 2GB de RAM	0	1	0	0	0	1
2125	12950125	Smartphone Motorola Moto Z3 Play Gamepad Índigo 64GB, Tela 6'', Dual Chip, Câmera Traseira Dupla, Android 8.1, Processador Octa-Core e 4GB de RAM	0	1	0	0	0	1
2126	22374121	"Celular Alcatel Pixi 4 - 5010e Lite, Dual Chip, Tv Digital, Tela 5"", 8gb, Câmera 8mp E Frontal 8mp C"	0	1	0	0	0	1
2127	22996794	"Celular Smartphone Tp-link Neffos C5l 4g Lte 4.5"" 8gb Branco"	0	1	0	0	0	1
2128	27797661	Motorola Moto C Plus XT1726	0	1	0	0	0	1
2129	28304576	Smartphone Motorola Moto C Plus XT1723 Dual Sim LTE 5.0´´ 16GB Câm.8MP+2MP-Preto	0	1	0	0	0	1
2130	35237715	Smartphone LG K4 Novo X230 8GB LTE Dual Sim Tela de 5.0'' -Marrom	0	1	0	0	0	1
2131	37556831	"Smartphone LG K9 TV 16GB, Tela de 5.0"" HD Android 7.0 Câmera 8MP Dourado"	0	1	0	0	0	1
2132	39512318	Smartphone Huawei Mate 10 Lite 64gb 4 Gb Ram DualSim Tela 5.9 - Dourado	0	1	0	0	0	1
2133	132118377	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	0	1	0	1	0	1
2134	132931253	Smartphone Samsung Galaxy S8+ 64GB - Preto + Gear VR com controle 2	0	1	0	1	0	1
2135	133274881	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	0	1	0	1	0	1
2136	133274988	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	0	1	0	1	0	1
2137	668329644	Apple Iphone 5 16gb 100% Original Promoção Imperdivel!!!!!!!	0	1	0	0	0	1
2138	686521708	Smartphone Lg K10 Novo 2017 32gb E 2g Ram +  Frete Grátis	0	1	0	0	0	1
2139	695726975	Apple Iphone 5s 16gb Desbloqueado Original Anatel De Vitrine	0	1	0	0	0	1
2140	695926561	Samsung Galaxy S3 Gt I9300 16gb Siii 8mp, 3g - De Vitrine	0	1	0	1	0	1
2141	700299298	Motorola Moto G5s 32gb G 5s Xt1794 2chip 4g Tela 5.2 16mp Nf	0	1	0	0	0	1
2142	702970930	Samsung Galaxy S5 Original G900m Original	0	1	1	1	1	0
2143	705112358	Apple Iphone 6 16gb Space Gray Original Nacional Vitrine	0	1	0	0	0	1
2144	708127081	Samsung Galaxy Pocket 2 Duos G110 - Android 3g - De Vitrine	0	1	1	1	1	0
2145	708769702	Lançamento Smartphone Cat S61 Tela 5.2 64gb 4g Dual Sim	0	1	0	0	0	1
2146	717103137	Celular Motorola Moto G6 Play Xt1922 4g 32gb Dual Android 8	0	1	0	0	0	1
2147	722631381	Apple Iphone 5s 16gb Original Desbloqueado Novo De Vitrine	0	1	0	0	0	1
2148	722933035	Apple Iphone 5c 16gb Original Desbloqueado - De Vitrine	0	1	0	0	0	1
2149	722936947	Iphone 5s 16gb Original Apple Desbloqueado Novo De Vitrine	0	1	0	0	0	1
2150	723215907	Apple Iphone 5 16gb Original Novo De Vitrine	0	1	0	0	0	1
2151	725748489	Samsung Galaxy Pocket Plus S5301 Android 4.0 - De Vitrine	0	1	1	1	1	1
2152	727798920	Motorola I867 Ferrari	0	1	0	0	0	1
2153	735473636	Celular Motorola Moto G6 Plus Dual 64gb 4gbram Tv Xt1926-8	0	1	0	0	0	1
2154	739496796	Samsung Galaxy Pocket 2 Duos G110 - Android 3g - Novo	0	1	1	1	1	1
2155	745014480	Celular J7 Prime2 Tv Dourado + Nota Fiscal + Lacrado	0	1	0	0	0	1
2156	751387542	Samsung Galaxy S5 Duos 4g Sm G900md Original Seminovo Nfe	0	1	1	1	1	1
2157	755779461	Samsung Galaxy S5 Branco G900m 16gb 4g Desbloqueado Seminovo	0	1	1	1	1	0
2158	760950989	Samsung Galaxy J5 Prime 32gb Dourado Nota Fiscal	0	1	0	1	0	1
2159	773530472	Motorola Moto G Xt1032 8gb Single Chip Desbloqueado - Novo	0	1	0	0	0	1
2160	778531875	Novo Motorola Moto G5s Plus Xt1802 32gb 13mp 4g Rose +nf	0	1	0	0	0	1
2161	780539443	Celular Xiaomi Redmi Mi A1 4g Dual 64gb 4gb Ram 5.5' Lacrado	0	1	0	0	0	1
2162	794323295	Smartphone Cat Caterpillar S60 Lte 32gb !! Pronta Entrega !!	0	1	0	0	0	1
2163	795691568	Smartphone Celular Caterpillar Cat S60 32gb Câm Térmica 4g	0	1	0	0	0	1
2164	807959902	Iphone 6 16gb Apple Tela 4,7 Original Apple Bluetooth	0	1	0	0	0	1
2165	807960504	Iphone 6 16gb Apple Tela 4,7 Garantia Novo Original Apple	0	1	0	0	0	1
2166	810452771	Galaxy S4 Mini 8gb Original Samsung Novo De Vitrine	0	1	1	1	1	1
2167	811025694	Sony Xperia Xz1 Compact 32gb G8441 4g 4gb Ram Snapdragon 835	0	1	1	0	0	1
2168	812468070	Celular Iphone 5s 32gb Desbloqueado 100% Funcionando 3g 4g B	0	1	0	0	0	1
2169	813520073	Samsung Galaxy S5 Branco 16gb 4g G900m Desbloqueado Seminovo	0	1	1	1	1	0
2170	820675577	Celular Lg K10 Dual 4g Tela 5.3 2gb Ram 2  Câmeras Android 7	0	1	0	0	0	1
2171	823209286	Celular Caterpillar Cat S60 32gb Cam Térmica 4g Original	0	1	0	0	0	1
2172	824511715	Imbativel Corra ! Motorola Moto G5 Xt1676 4g Orig+brinde+nf	0	1	0	0	0	1
2173	834154768	Samsung A510 Galaxy A5 2016 Anatel Nf 16gb Dourado I Vitrine	0	1	0	1	0	1
2174	834156055	Samsung G935 Galaxy S7 Edge 32gb Preto 4g Original I Vitrine	0	1	0	1	0	1
2175	836705489	Galaxy S7 Edge 32gb Original Samsung G935f De Vitrine	0	1	0	1	0	1
2176	840749892	Motorola Xt1626 Moto G4 Dual Chip 16gb 4g  Preto | Novo	0	1	0	0	0	1
2177	841439651	Celular Lg K10 Novo 2017 4g M250ds 32gb Titânio Tela 5,3	0	1	0	0	0	1
2178	849470172	Celular Motorola Moto G6 Play Xt1922 4g 32gb Dual Android 8	0	1	0	0	0	1
2179	853248747	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	0	1	0	0	0	1
2180	853252755	Celular Motorola Moto C 16g Plus Quad Core Dual Sim Tela 5	0	1	0	0	0	1
2181	853253538	Celular Motorola Moto C Plus 16g Tela 5'   Frete Grátis \o/	0	1	0	0	0	1
2182	853254183	Smartphone Motorola Moto C Plus 16gb Mem 4g Dual 2gb Ram	0	1	0	0	0	1
2183	860120130	Lg K10 Novo 2017 Lgm250ds 32gb Dourado Lacrado	0	1	0	0	0	1
2184	860120184	Lg K10 Novo M250ds Titânio Até 12x Original Lacrado +nf	0	1	0	0	0	1
2185	860120250	Celular Lg K10 Power Novo M320tv Indigo Câmera 13mp 32gb	0	1	0	0	0	1
2186	860123050	Lg K10 Power M320tv Indigo Original Lacrado Frete Grátis	0	1	0	0	0	1
2187	860892566	Galaxy S5 Mini Duos G800h	1	1	1	1	1	0
2188	860923407	Samsung Galaxy S5 G900 Original 16gb Semi Novo	0	1	1	1	1	0
2189	865315186	Promoção  Celular Samsung Galaxy S6 Edge 64gb G925 - Vitrine	0	1	0	1	0	1
2190	873764184	Samsung Galaxy Grand Prime+ Plus Lacrado 4g Melhor J2 J3 J5	0	1	0	1	0	1
2191	875521822	Celular Lg K10 4g Original Lacrado Octacore16gb Tela5.3 Nota	0	1	0	0	0	1
2192	875719829	Celular Samsung Galaxy J7 Neo Tela 5.5 + Flash Frontal	0	1	0	1	0	1
2193	880918239	Iphone Apple 8 64gb Plus Debloq S/juros Leia Anúncio	0	1	0	0	0	1
2194	882236621	Smartphone Barato Xiaomi Redmi Note 4 Leitor De Digital 32gb	0	1	0	0	0	1
2195	885751260	Novo Moto G5 Xt1676 16g Orig+brinde+nota Fiscal+frete Gratis	0	1	0	0	0	1
2196	886734430	Samsung Galaxy S5 Mini Duos G800 16gb Dual Chip - Vitrine	0	1	1	1	1	0
2197	888428931	Celular Lg K10 2017 M250dsf Dual 32gb -	0	1	0	0	0	1
2198	888708040	Smartphone Samsung Galaxy S6 Edge G925i 32gb Preto (vitrine)	0	1	0	1	0	1
2199	895482381	Motorola Moto G5 Xt1671 | 32gb | Dual | Android 7.0 |	0	1	0	0	0	1
2200	896630415	Celular Motorola Moto C Plus  Dual Sim 16gb Tela 5 | 2gb Ram	0	1	0	0	0	1
2201	896633212	Celular Motorola Moto C Plus Xt1724 Dual Sim 16gb Tela 5	0	1	0	0	0	1
2202	897909000	Test Item (no Ofertar) Iphone 4 8gb Nuevo	0	1	0	0	0	1
2203	900513018	+ Brindes Grátis+ Motorola Moto G4 Plus 32gb Xt1640 -vitrine	0	1	0	0	0	1
2204	903537241	Celular Samsung Galaxy J7 Neo Tela 5.5 + Tv Digital	0	1	0	0	0	1
2205	906211949	Samsung Galaxy K Zoom C115 20mp 4g Wifi Tela De Demonstração	0	1	0	1	0	1
2206	907635551	Caterpillar Cat S60 - Duro Na Queda! - 32gb Câmera Termica!	0	1	0	0	0	1
2207	910619981	Apple Watch Série 3 42mm Cores E Edição  Nike+ Em Estoque	0	1	0	0	0	1
2208	910763540	Samsung Galaxy S8 5.8in 64gb Câmera 12mp+8mp Ametista	0	1	0	1	0	1
2209	914278399	Apple Iphone 5s 16gb 4g 100% Original  Promoção Envio Já	0	1	0	0	0	1
2210	918208411	Apple Iphone 5s 16gb 100% Original Promoção Imperdivel!!!!!!	0	1	0	0	0	1
2211	919481440	Celular Moto G5 Xt1671 Novo 32gb  Orig+brinde+nota Fiscal	0	1	0	0	0	1
2212	920970470	Zenfone 4 Selfie Dourado Asus 4g 64gb 4gb 20+8 Mp - Zd553kl	0	1	0	0	0	1
2213	921979732	Iphone 5s 16gb Original Com Nota Fiscal Danfe	0	1	0	0	0	1
2214	925429672	Iphone 6 16gb 4'7 8mp Desbl. Apple Original, A Vista R$1.249	0	1	0	0	0	1
2215	925541875	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 12x Sem Juros	0	1	0	1	0	1
2216	925541897	Smartphone Samsung Galaxy J7 Pro 64gb 4g J730 Desbloqueado	0	1	0	1	0	1
2217	925548096	Celular Samsung Galaxy J5 Pro Sm-j530g Dual Chip Preto	0	1	0	1	0	1
2218	925551885	Celular Samsung Galaxy J5 Pro Sm-j530g Dual Chip Dourado	0	1	0	1	0	1
2219	926801056	Celular Motorola G5 32gb Android Tela 5 Câmera 13mp + Fone	0	1	0	0	0	1
2220	927874482	Apple Iphone 8 Plus 64gb Novo Lacrado 1 Ano De Garantia +nf	0	1	0	0	0	1
